review_id,question_id,question_text,paper_id,doi,title,abstract,abstract_available,reviewer_id,reviewed_at,review_status,overall_relevance_grade,overall_reason,needs_fulltext,question_structure_feedback,rubric_version
R2062d3becdee,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W2788403449,https://doi.org/10.1609/aaai.v32i1.11491,Anchors: High-Precision Model-Agnostic Explanations,"We introduce a novel model-agnostic system that explains the behavior of complex models with high-precision rules called anchors, representing local, ""sufficient"" conditions for predictions. We propose an algorithm to efficiently compute these explanations for any black-box model with high-probability guarantees. We demonstrate the flexibility of anchors by explaining a myriad of different models for different domains and tasks. In a user study, we show that anchors enable users to predict how a model would behave on unseen instances with less effort and higher precision, as compared to existing linear explanations or no explanations.",True,,,NOT_REVIEWED,,,,,0.1
R13042fe59827,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3215201135,https://doi.org/10.1016/j.caeai.2021.100041,Conceptualizing AI literacy: An exploratory review,"Artificial Intelligence (AI) has spread across industries (e.g., business, science, art, education) to enhance user experience, improve work efficiency, and create many future job opportunities. However, public understanding of AI technologies and how to define AI literacy is under-explored. This vision poses upcoming challenges for our next generation to learn about AI. On this note, an exploratory review was conducted to conceptualize the newly emerging concept “AI literacy”, in search for a sound theoretical foundation to define, teach and evaluate AI literacy. Grounded in literature on 30 existing peer-reviewed articles, this review proposed four aspects (i.e., know and understand, use and apply, evaluate and create, and ethical issues) for fostering AI literacy based on the adaptation of classic literacies. This study sheds light on the consolidated definition, teaching, and ethical concerns on AI literacy, establishing the groundwork for future research such as competency development and assessment criteria on AI literacy.",True,,,NOT_REVIEWED,,,,,0.1
R5e797ee5c476,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4412013201,https://doi.org/10.1007/s00146-025-02422-7,Exploring automation bias in human–AI collaboration: a review and implications for explainable AI,"Abstract As Artificial Intelligence (AI) becomes increasingly embedded in high-stakes domains such as healthcare, law, and public administration, automation bias (AB)—the tendency to over-rely on automated recommendations—has emerged as a critical challenge in human–AI collaboration. While previous reviews have examined AB in traditional computer-assisted decision-making, research on its implications in modern AI-driven work environments remains limited. To address this gap, this research systematically investigates how AB manifests in these settings and the cognitive mechanisms that influence it. Following PRISMA 2020 guidelines, we reviewed 35 peer-reviewed studies from SCOPUS, ScienceDirect, PubMed, and Google Scholar. The included literature, published between January 2015 and April 2025, spans fields such as cognitive psychology, human factors engineering, human–computer interaction, and neuroscience, providing an interdisciplinary foundation for our analysis. Traditional perspectives attribute AB to over-trust in automation or attentional constraints, resulting in users perceiving AI-generated outputs as reliable. However, our review presents a more nuanced view. While confirming some prior findings, it also sheds light on additional interacting factors such as, AI literacy, level of professional expertise, cognitive profile, developmental trust dynamics, task verification demands, and explanation complexity. Notably, although Explainable AI (XAI) and transparency mechanisms are designed to mitigate AB, overly technical, cognitively demanding, or even simplistic explanations may inadvertently reinforce misplaced trust, especially among less experienced professionals with low AI literacy. Taken together, these findings suggest that although explanations may increase perceived system acceptability, they are often insufficient to improve decision accuracy or mitigate AB. Instead, user engagement emerges as the most feasible and impactful point of intervention. As increased verification effort has been shown to reduce complacency toward AI mis-recommendations, we propose explanation design strategies that actively promote critical engagement and independent verification. These conclusions offer both theoretical and practical contributions to bias-aware AI development, underscoring that explanation usability is best supported by features such as understandability and adaptiveness.",True,,,NOT_REVIEWED,,,,,0.1
R35c069b519dc,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W2962772482,https://doi.org/10.1145/3236009,A survey of methods for explaining black box models,"In recent years, many accurate decision support systems have been constructed as black boxes, that is as systems that hide their internal logic to the user. This lack of explanation constitutes both a practical and an ethical issue. The literature reports many approaches aimed at overcoming this crucial weakness, sometimes at the cost of sacrificing accuracy for interpretability. The applications in which black box decision systems can be used are various, and each approach is typically developed to provide a solution for a specific problem and, as a consequence, it explicitly or implicitly delineates its own definition of interpretability and explanation. The aim of this article is to provide a classification of the main problems addressed in the literature with respect to the notion of explanation and the type of black box system. Given a problem definition, a black box type, and a desired explanation, this survey should help the researcher to find the proposals more useful for his own work. The proposed classification of approaches to open black box models should also be useful for putting the many research open questions in perspective.",True,,,NOT_REVIEWED,,,,,0.1
Re2f4fa8d8729,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W2981731882,https://doi.org/10.1016/j.inffus.2019.12.012,"Explainable Artificial Intelligence (XAI): Concepts, taxonomies, opportunities and challenges toward responsible AI",,False,,,NOT_REVIEWED,,,,,0.1
R1eabc693ecec,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3012220842,https://doi.org/10.1007/s12525-020-00414-7,AI-based chatbots in customer service and their effects on user compliance,"Abstract Communicating with customers through live chat interfaces has become an increasingly popular means to provide real-time customer service in many e-commerce settings. Today, human chat service agents are frequently replaced by conversational software agents or chatbots, which are systems designed to communicate with human users by means of natural language often based on artificial intelligence (AI). Though cost- and time-saving opportunities triggered a widespread implementation of AI-based chatbots, they still frequently fail to meet customer expectations, potentially resulting in users being less inclined to comply with requests made by the chatbot. Drawing on social response and commitment-consistency theory, we empirically examine through a randomized online experiment how verbal anthropomorphic design cues and the foot-in-the-door technique affect user request compliance. Our results demonstrate that both anthropomorphism as well as the need to stay consistent significantly increase the likelihood that users comply with a chatbot’s request for service feedback. Moreover, the results show that social presence mediates the effect of anthropomorphic design cues on user compliance.",True,,,NOT_REVIEWED,,,,,0.1
R3e25760412a7,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3164011142,https://doi.org/10.3389/frai.2021.550030,Explainable AI and Reinforcement Learning—A Systematic Review of Current Approaches and Trends,"Research into Explainable Artificial Intelligence (XAI) has been increasing in recent years as a response to the need for increased transparency and trust in AI. This is particularly important as AI is used in sensitive domains with societal, ethical, and safety implications. Work in XAI has primarily focused on Machine Learning (ML) for classification, decision, or action, with detailed systematic reviews already undertaken. This review looks to explore current approaches and limitations for XAI in the area of Reinforcement Learning (RL). From 520 search results, 25 studies (including 5 snowball sampled) are reviewed, highlighting visualization, query-based explanations, policy summarization, human-in-the-loop collaboration, and verification as trends in this area. Limitations in the studies are presented, particularly a lack of user studies, and the prevalence of toy-examples and difficulties providing understandable explanations. Areas for future study are identified, including immersive visualization, and symbolic representation.",True,,,NOT_REVIEWED,,,,,0.1
Rfb96e68031fc,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3036458852,https://doi.org/10.2196/15154,Artificial Intelligence and Human Trust in Healthcare: Focus on Clinicians,"Artificial intelligence (AI) can transform health care practices with its increasing ability to translate the uncertainty and complexity in data into actionable-though imperfect-clinical decisions or suggestions. In the evolving relationship between humans and AI, trust is the one mechanism that shapes clinicians' use and adoption of AI. Trust is a psychological mechanism to deal with the uncertainty between what is known and unknown. Several research studies have highlighted the need for improving AI-based systems and enhancing their capabilities to help clinicians. However, assessing the magnitude and impact of human trust on AI technology demands substantial attention. Will a clinician trust an AI-based system? What are the factors that influence human trust in AI? Can trust in AI be optimized to improve decision-making processes? In this paper, we focus on clinicians as the primary users of AI systems in health care and present factors shaping trust between clinicians and AI. We highlight critical challenges related to trust that should be considered during the development of any AI system for clinical use.",True,,,NOT_REVIEWED,,,,,0.1
R4faa8ed48ff8,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3119394424,https://doi.org/10.1145/3411764.3445188,Expanding Explainability: Towards Social Transparency in AI systems,"As AI-powered systems increasingly mediate consequential decision-making, their explainability is critical for end-users to take informed and accountable actions. Explanations in human-human interactions are socially-situated. AI systems are often socio-organizationally embedded. However, Explainable AI (XAI) approaches have been predominantly algorithm-centered. We take a developmental step towards socially-situated XAI by introducing and exploring Social Transparency (ST), a sociotechnically informed perspective that incorporates the socio-organizational context into explaining AI-mediated decision-making. To explore ST conceptually, we conducted interviews with 29 AI users and practitioners grounded in a speculative design scenario. We suggested constitutive design elements of ST and developed a conceptual framework to unpack ST’s effect and implications at the technical, decision-making, and organizational level. The framework showcases how ST can potentially calibrate trust in AI, improve decision-making, facilitate organizational collective actions, and cultivate holistic explainability. Our work contributes to the discourse of Human-Centered XAI by expanding the design space of XAI.",True,,,NOT_REVIEWED,,,,,0.1
Rd78c9ede3159,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3093033010,https://doi.org/10.1016/j.ijhcs.2020.102551,"The effects of explainability and causability on perception, trust, and acceptance: Implications for explainable AI",,False,,,NOT_REVIEWED,,,,,0.1
Rf07d211399a4,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4388624604,https://doi.org/10.1109/tpami.2023.3331846,Towards Human-Centered Explainable AI: A Survey of User Studies for Model Explanations,"Explainable AI (XAI) is widely viewed as a sine qua non for ever-expanding AI research. A better understanding of the needs of XAI users, as well as human-centered evaluations of explainable models are both a necessity and a challenge. In this paper, we explore how human-computer interaction (HCI) and AI researchers conduct user studies in XAI applications based on a systematic literature review. After identifying and thoroughly analyzing 97 core papers with human-based XAI evaluations over the past five years, we categorize them along the measured characteristics of explanatory methods, namely trust, understanding, usability, and human-AI collaboration performance. Our research shows that XAI is spreading more rapidly in certain application domains, such as recommender systems than in others, but that user evaluations are still rather sparse and incorporate hardly any insights from cognitive or social sciences. Based on a comprehensive discussion of best practices, i.e., common models, design choices, and measures in user studies, we propose practical guidelines on designing and conducting user studies for XAI researchers and practitioners. Lastly, this survey also highlights several open research directions, particularly linking psychological science and human-centered XAI.",True,,,NOT_REVIEWED,,,,,0.1
R4ff86e28844e,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4321113589,https://doi.org/10.1016/j.chb.2023.107714,Decision control and explanations in human-AI collaboration: Improving user perceptions and compliance,,False,,,NOT_REVIEWED,,,,,0.1
R9954ee7d8e07,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W2616247523,https://doi.org/10.1007/s11263-019-01228-7,Grad-CAM: Visual Explanations from Deep Networks via Gradient-Based Localization,,False,,,NOT_REVIEWED,,,,,0.1
R96c503bedf6b,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W2958089299,https://doi.org/10.1109/tnnls.2020.3027314,A Survey on Explainable Artificial Intelligence (XAI): Toward Medical XAI,"Recently, artificial intelligence and machine learning in general have demonstrated remarkable performances in many tasks, from image processing to natural language processing, especially with the advent of deep learning (DL). Along with research progress, they have encroached upon many different fields and disciplines. Some of them require high level of accountability and thus transparency, for example, the medical sector. Explanations for machine decisions and predictions are thus needed to justify their reliability. This requires greater interpretability, which often means we need to understand the mechanism underlying the algorithms. Unfortunately, the blackbox nature of the DL is still unresolved, and many machine decisions are still poorly understood. We provide a review on interpretabilities suggested by different research works and categorize them. The different categories show different dimensions in interpretability research, from approaches that provide ""obviously"" interpretable information to the studies of complex patterns. By applying the same categorization to interpretability in medical research, it is hoped that: 1) clinicians and practitioners can subsequently approach these methods with caution; 2) insight into interpretability will be born with more considerations for medical practices; and 3) initiatives to push forward data-based, mathematically grounded, and technically grounded medical education are encouraged.",True,,,NOT_REVIEWED,,,,,0.1
Rcc6800d86d22,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W2997468044,https://doi.org/10.1007/s00146-019-00931-w,In AI we trust? Perceptions about automated decision-making by artificial intelligence,,False,,,NOT_REVIEWED,,,,,0.1
R686f070abec6,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3086560451,https://doi.org/10.1016/j.artint.2020.103387,"Explanation in AI and law: Past, present and future",,False,,,NOT_REVIEWED,,,,,0.1
R47fa2dbf7c82,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4282972446,https://doi.org/10.1080/10447318.2022.2081282,The Situation Awareness Framework for Explainable AI (SAFE-AI) and Human Factors Considerations for XAI Systems,"Recent advances in artificial intelligence (AI) have drawn attention to the need for AI systems to be understandable to human users. The explainable AI (XAI) literature aims to enhance human understanding and human-AI team performance by providing users with necessary information about AI system behavior. Simultaneously, the human factors literature has long addressed important considerations that contribute to human performance, including how to determine human informational needs, human workload, and human trust in autonomous systems. Drawing from the human factors literature, we propose the Situation Awareness Framework for Explainable AI (SAFE-AI), a three-level framework for the development and evaluation of explanations about AI system behavior. Our proposed levels of XAI are based on the informational needs of human users, which can be determined using the levels of situation awareness (SA) framework from the human factors literature. Based on our levels of XAI framework, we also suggest a method for assessing the effectiveness of XAI systems. We further detail human workload considerations for determining the content and frequency of explanations as well as metrics that can be used to assess human workload. Finally, we discuss the importance of appropriately calibrating user trust in AI systems through explanations along with other trust-related considerations for XAI, and we detail metrics that can be used to evaluate user trust in these systems.",True,,,NOT_REVIEWED,,,,,0.1
R7dea2bba6f18,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4386142022,https://doi.org/10.1007/s12559-023-10179-8,Interpreting Black-Box Models: A Review on Explainable Artificial Intelligence,"Abstract Recent years have seen a tremendous growth in Artificial Intelligence (AI)-based methodological development in a broad range of domains. In this rapidly evolving field, large number of methods are being reported using machine learning (ML) and Deep Learning (DL) models. Majority of these models are inherently complex and lacks explanations of the decision making process causing these models to be termed as 'Black-Box'. One of the major bottlenecks to adopt such models in mission-critical application domains, such as banking, e-commerce, healthcare, and public services and safety, is the difficulty in interpreting them. Due to the rapid proleferation of these AI models, explaining their learning and decision making process are getting harder which require transparency and easy predictability. Aiming to collate the current state-of-the-art in interpreting the black-box models, this study provides a comprehensive analysis of the explainable AI (XAI) models. To reduce false negative and false positive outcomes of these back-box models, finding flaws in them is still difficult and inefficient. In this paper, the development of XAI is reviewed meticulously through careful selection and analysis of the current state-of-the-art of XAI research. It also provides a comprehensive and in-depth evaluation of the XAI frameworks and their efficacy to serve as a starting point of XAI for applied and theoretical researchers. Towards the end, it highlights emerging and critical issues pertaining to XAI research to showcase major, model-specific trends for better explanation, enhanced transparency, and improved prediction accuracy.",True,,,NOT_REVIEWED,,,,,0.1
Rb4fdbd6065f9,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4283169618,https://doi.org/10.1145/3531146.3533202,How Explainability Contributes to Trust in AI,"We provide a philosophical explanation of the relation between artificial intelligence (AI) explainability and trust in AI, providing a case for expressions, such as “explainability fosters trust in AI,” that commonly appear in the literature. This explanation relates the justification of the trustworthiness of an AI with the need to monitor it during its use. We discuss the latter by referencing an account of trust, called “trust as anti-monitoring,” that different authors contributed developing. We focus our analysis on the case of medical AI systems, noting that our proposal is compatible with internalist and externalist justifications of trustworthiness of medical AI and recent accounts of warranted contractual trust. We propose that “explainability fosters trust in AI” if and only if it fosters justified and warranted paradigmatic trust in AI, i.e., trust in the presence of the justified belief that the AI is trustworthy, which, in turn, causally contributes to rely on the AI in the absence of monitoring. We argue that our proposed approach can intercept the complexity of the interactions between physicians and medical AI systems in clinical practice, as it can distinguish between cases where humans hold different beliefs on the trustworthiness of the medical AI and exercise varying degrees of monitoring on them. Finally, we apply our account to user’s trust in AI, where, we argue, explainability does not contribute to trust. By contrast, when considering public trust in AI as used by a human, we argue, it is possible for explainability to contribute to trust. Our account can explain the apparent paradox that in order to trust AI, we must trust AI users not to trust AI completely. Summing up, we can explain how explainability contributes to justified trust in AI, without leaving a reliabilist framework, but only by redefining the trusted entity as an AI-user dyad.",True,,,NOT_REVIEWED,,,,,0.1
R850126bdbe02,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3198062477,https://doi.org/10.1080/12460125.2021.1958505,The role of domain expertise in trusting and following explainable AI decision support systems,"Although the roots of artificial intelligence (AI) stretch back some years, it currently flourishes in research and practice. However, AI deals with trust issues. One possible solution approach is making AI explain itself to its user, but it is still unclear how an AI can accomplish this in decision-making scenarios. This study focuses on how a user’s expertise influences trust in explainable AI (XAI) and how this influences behaviour. To test our theoretical assumptions, we develop an AI-based decision support system (DSS), observe user behaviour in an online experiment, complemented with survey data. The results show that domain-specific expertise negatively affects trust in AI-based DSS. We conclude that the focus on explanations might be overrated for users with low domain-specific expertise, whereas it is vital for users with high expertise. Investigating the influence of expertise on explanations of an AI-based DSS, this study contributes to research on XAI and DSS.",True,,,NOT_REVIEWED,,,,,0.1
Rd1613abc7cb1,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4290716979,https://doi.org/10.1109/access.2022.3197671,Explainable AI for Healthcare 5.0: Opportunities and Challenges,"In the healthcare domain, a transformative shift is envisioned towards Healthcare 5.0. It expands the operational boundaries of Healthcare 4.0 and leverages patient-centric digital wellness. Healthcare 5.0 focuses on real-time patient monitoring, ambient control and wellness, and privacy compliance through assisted technologies like artificial intelligence (AI), Internet-of-Things (IoT), big data, and assisted networking channels. However, healthcare operational procedures, verifiability of prediction models, resilience, and lack of ethical and regulatory frameworks are potential hindrances to the realization of Healthcare 5.0. Recently, explainable AI (EXAI) has been a disruptive trend in AI that focuses on the explainability of traditional AI models by leveraging the decision-making of the models and prediction outputs. The explainability factor opens new opportunities to the black-box models and brings confidence in healthcare stakeholders to interpret the machine learning (ML) and deep learning (DL) models. EXAI is focused on improving clinical health practices and brings transparency to the predictive analysis, which is crucial in the healthcare domain. Recent surveys on EXAI in healthcare have not significantly focused on the data analysis and interpretation of models, which lowers its practical deployment opportunities. Owing to the gap, the proposed survey explicitly details the requirements of EXAI in Healthcare 5.0, the operational and data collection process. Based on the review method and presented research questions, systematically, the article unfolds a proposed architecture that presents an EXAI ensemble on the computerized tomography (CT) image classification and segmentation process. A solution taxonomy of EXAI in Healthcare 5.0 is proposed, and operational challenges are presented. A supported case study on electrocardiogram (ECG) monitoring is presented that preserves the privacy of local models via federated learning (FL) and EXAI for metric validation. The case-study is supported through experimental validation. The analysis proves the efficacy of EXAI in health setups that envisions real-life model deployments in a wide range of clinical applications.",True,,,NOT_REVIEWED,,,,,0.1
Ra9c069eb003b,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4308292292,https://doi.org/10.1016/j.techfore.2022.122120,Explainable Artificial Intelligence (XAI) from a user perspective: A synthesis of prior literature and problematizing avenues for future research,"The rapid growth and use of artificial intelligence (AI)-based systems have raised concerns regarding explainability. Recent studies have discussed the emerging demand for explainable AI (XAI); however, a systematic review of explainable artificial intelligence from an end user's perspective can provide a comprehensive understanding of the current situation and help close the research gap. The purpose of this study was to perform a systematic literature review of explainable AI from the end user's perspective and to synthesize the findings. To be precise, the objectives were to 1) identify the dimensions of end users' explanation needs; 2) investigate the effect of explanation on end user's perceptions, and 3) identify the research gaps and propose future research agendas for XAI, particularly from end users' perspectives based on current knowledge. The final search query for the Systematic Literature Review (SLR) was conducted on July 2022. Initially, we extracted 1707 journal and conference articles from the Scopus and Web of Science databases. Inclusion and exclusion criteria were then applied, and 58 articles were selected for the SLR. The findings show four dimensions that shape the AI explanation, which are format (explanation representation format), completeness (explanation should contain all required information, including the supplementary information), accuracy (information regarding the accuracy of the explanation), and currency (explanation should contain recent information). Moreover, along with the automatic representation of the explanation, the users can request additional information if needed. We have also described five dimensions of XAI effects: trust, transparency, understandability, usability, and fairness. We investigated current knowledge from selected articles to problematize future research agendas as research questions along with possible research paths. Consequently, a comprehensive framework of XAI and its possible effects on user behavior has been developed.",True,,,NOT_REVIEWED,,,,,0.1
Rbcf33abeca17,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4386693657,https://doi.org/10.1007/s12599-023-00834-7,Generative AI,"Tom Freston is credited with saying “Innovation is taking two things that exist and putting them together in a new way”. For a long time in history, it has been the prevailing assumption that artistic, creative tasks such as writing poems, creating software, designing fashion, and composing songs could only be performed by humans. This assumption has changed drastically with recent advances in artificial intelligence (AI) that can generate new content in ways that cannot be distinguished anymore from human craftsmanship.",True,,,NOT_REVIEWED,,,,,0.1
R5fc7b319a69f,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4307570589,https://doi.org/10.1016/j.chb.2022.107539,Effects of Explainable Artificial Intelligence on trust and human behavior in a high-risk decision task,"Understanding the recommendations of an artificial intelligence (AI) based assistant for decision-making is especially important in high-risk tasks, such as deciding whether a mushroom is edible or poisonous. To foster user understanding and appropriate trust in such systems, we assessed the effects of explainable artificial intelligence (XAI) methods and an educational intervention on AI-assisted decision-making behavior in a 2 × 2 between subjects online experiment with N=410 participants. We developed a novel use case in which users go on a virtual mushroom hunt and are tasked with picking edible and leaving poisonous mushrooms. Users were provided with an AI-based app that showed classification results of mushroom images. To manipulate explainability, one subgroup additionally received attribution-based and example-based explanations of the AI’s predictions; for the educational intervention one subgroup received additional information on how the AI worked. We found that the group that received explanations outperformed that which did not and showed better calibrated trust levels. Contrary to our expectations, we found that the educational intervention, domain-specific (i.e., mushroom) knowledge, and AI knowledge had no effect on performance. We discuss practical implications and introduce the mushroom-picking task as a promising use case for XAI research.",True,,,NOT_REVIEWED,,,,,0.1
Rc5c2202fce63,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4394857110,https://doi.org/10.1136/bmj-2023-078378,TRIPOD+AI statement: updated guidance for reporting clinical prediction models that use regression or machine learning methods,"The TRIPOD (Transparent Reporting of a multivariable prediction model for Individual Prognosis Or Diagnosis) statement was published in 2015 to provide the minimum reporting recommendations for studies developing or evaluating the performance of a prediction model. Methodological advances in the field of prediction have since included the widespread use of artificial intelligence (AI) powered by machine learning methods to develop prediction models. An update to the TRIPOD statement is thus needed. TRIPOD+AI provides harmonised guidance for reporting prediction model studies, irrespective of whether regression modelling or machine learning methods have been used. The new checklist supersedes the TRIPOD 2015 checklist, which should no longer be used. This article describes the development of TRIPOD+AI and presents the expanded 27 item checklist with more detailed explanation of each reporting recommendation, and the TRIPOD+AI for Abstracts checklist. TRIPOD+AI aims to promote the complete, accurate, and transparent reporting of studies that develop a prediction model or evaluate its performance. Complete reporting will facilitate study appraisal, model evaluation, and model implementation.",True,,,NOT_REVIEWED,,,,,0.1
R9356ec483558,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4366262984,https://doi.org/10.1016/j.inffus.2023.101805,Explainable Artificial Intelligence (XAI): What we know and what is left to attain Trustworthy Artificial Intelligence,"Artificial intelligence (AI) is currently being utilized in a wide range of sophisticated applications, but the outcomes of many AI models are challenging to comprehend and trust due to their black-box nature. Usually, it is essential to understand the reasoning behind an AI model’s decision-making. Thus, the need for eXplainable AI (XAI) methods for improving trust in AI models has arisen. XAI has become a popular research subject within the AI field in recent years. Existing survey papers have tackled the concepts of XAI, its general terms, and post-hoc explainability methods but there have not been any reviews that have looked at the assessment methods, available tools, XAI datasets, and other related aspects. Therefore, in this comprehensive study, we provide readers with an overview of the current research and trends in this rapidly emerging area with a case study example. The study starts by explaining the background of XAI, common definitions, and summarizing recently proposed techniques in XAI for supervised machine learning. The review divides XAI techniques into four axes using a hierarchical categorization system: (i) data explainability, (ii) model explainability, (iii) post-hoc explainability, and (iv) assessment of explanations. We also introduce available evaluation metrics as well as open-source packages and datasets with future research directions. Then, the significance of explainability in terms of legal demands, user viewpoints, and application orientation is outlined, termed as XAI concerns. This paper advocates for tailoring explanation content to specific user types. An examination of XAI techniques and evaluation was conducted by looking at 410 critical articles, published between January 2016 and October 2022, in reputed journals and using a wide range of research databases as a source of information. The article is aimed at XAI researchers who are interested in making their AI models more trustworthy, as well as towards researchers from other disciplines who are looking for effective XAI methods to complete tasks with confidence while communicating meaning from data.",True,,,NOT_REVIEWED,,,,,0.1
R0c5ea2fe33ac,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4360620450,https://doi.org/10.1016/j.ijinfomgt.2023.102642,"Opinion Paper: “So what if ChatGPT wrote it?” Multidisciplinary perspectives on opportunities, challenges and implications of generative conversational AI for research, practice and policy","Transformative artificially intelligent tools, such as ChatGPT, designed to generate sophisticated text indistinguishable from that produced by a human, are applicable across a wide range of contexts. The technology presents opportunities as well as, often ethical and legal, challenges, and has the potential for both positive and negative impacts for organisations, society, and individuals. Offering multi-disciplinary insight into some of these, this article brings together 43 contributions from experts in fields such as computer science, marketing, information systems, education, policy, hospitality and tourism, management, publishing, and nursing. The contributors acknowledge ChatGPT’s capabilities to enhance productivity and suggest that it is likely to offer significant gains in the banking, hospitality and tourism, and information technology industries, and enhance business activities, such as management and marketing. Nevertheless, they also consider its limitations, disruptions to practices, threats to privacy and security, and consequences of biases, misuse, and misinformation. However, opinion is split on whether ChatGPT’s use should be restricted or legislated. Drawing on these contributions, the article identifies questions requiring further research across three thematic areas: knowledge, transparency, and ethics; digital transformation of organisations and societies; and teaching, learning, and scholarly research. The avenues for further research include: identifying skills, resources, and capabilities needed to handle generative AI; examining biases of generative AI attributable to training datasets and processes; exploring business and societal contexts best suited for generative AI implementation; determining optimal combinations of human and generative AI for various tasks; identifying ways to assess accuracy of text produced by generative AI; and uncovering the ethical and legal issues in using generative AI across different contexts.",True,,,NOT_REVIEWED,,,,,0.1
R7213f1eac869,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W4321393171,https://doi.org/10.1145/3544548.3581001,"""Help Me Help the AI"": Understanding How Explainability Can Support Human-AI Interaction","Despite the proliferation of explainable AI (XAI) methods, little is understood about end-users’ explainability needs and behaviors around XAI explanations. To address this gap and contribute to understanding how explainability can support human-AI interaction, we conducted a mixed-methods study with 20 end-users of a real-world AI application, the Merlin bird identification app, and inquired about their XAI needs, uses, and perceptions. We found that participants desire practically useful information that can improve their collaboration with the AI, more so than technical system details. Relatedly, participants intended to use XAI explanations for various purposes beyond understanding the AI’s outputs: calibrating trust, improving their task skills, changing their behavior to supply better inputs to the AI, and giving constructive feedback to developers. Finally, among existing XAI approaches, participants preferred part-based explanations that resemble human reasoning and explanations. We discuss the implications of our findings and provide recommendations for future XAI design.",True,,,NOT_REVIEWED,,,,,0.1
R77fe5b32480d,Q04,설명 가능한 AI의 설명 방식은 사용자의 신뢰에 어떻게 영향을 미치는가?,https://openalex.org/W3003385079,https://doi.org/10.1007/s11023-020-09517-8,The Ethics of AI Ethics: An Evaluation of Guidelines,"Abstract Current advances in research, development and application of artificial intelligence (AI) systems have yielded a far-reaching discourse on AI ethics. In consequence, a number of ethics guidelines have been released in recent years. These guidelines comprise normative principles and recommendations aimed to harness the “disruptive” potentials of new AI technologies. Designed as a semi-systematic evaluation, this paper analyzes and compares 22 guidelines, highlighting overlaps but also omissions. As a result, I give a detailed overview of the field of AI ethics. Finally, I also examine to what extent the respective ethical principles and values are implemented in the practice of research, development and application of AI systems—and how the effectiveness in the demands of AI ethics can be improved.",True,,,NOT_REVIEWED,,,,,0.1
